Name;Mayores a 1;Pago 2;Pago;Despachos 2;Despacho;Monedas 2;Moneda;Subtotal;Precio despacho;Con o sin dcto;Total;Desc monto;Shipping Method 2;Shipping Method;Cantidad;Producto;Precio oferta;Venta total;Precio normal;SKU;status despacho;Ciudad 2;Ciudad;Codigo postal 2;Codigo postal;Region 2;Region
42794;Mayor a 1;Pagado;;Error;;CLP;;;;Sin descuento;;;Retiro en tienda;;2;Sandalia Narumi Rosa Premium - Rosa / 39;9990;19980;32990;1017077439;pending;Santiago;;SANTIAGO;;RM;
42793;Mayor a 1;Pagado;Pagado;Sin despacho;Sin despacho;CLP;CLP;24980;12990; Con descueento;37970;0;Despacho Region;Despacho Region;1;Botin Tijuana Burdeo Premium - Burdeo / 38;9990;9990;39990;0020078538;pending;ConcÃ³n;ConcÃ³n;'2510000;'2510000;VS;VS
42793;Mayor a 1;Pagado;;Sin despacho;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapato Milan Burdeo Premium - Burdeo / 38;14990;14990;49990;0010008538;pending;ConcÃ³n;;'2510000;;VS;
42792;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;0;Sin descuento;19980;19980;Retiro en tienda;Retiro en tienda;1;Sandalia Hortensia Blanco Premium - Blanco / 39;9990;9990;39990;0011071039;fulfilled;Providencia;Providencia;SANTIAGO;SANTIAGO;RM;RM
42792;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Noa Multicolor Premium - Multicolor / 39;9990;9990;44990;1022289039;pending;Providencia;;SANTIAGO;;RM;
42792;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Amelia Blanco Premium - Blanco / 37;9990;9990;39990;0200071037;fulfilled;Providencia;;SANTIAGO;;RM;
42792;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Jacinto Negro Premium - Negro / 37;9990;9990;39990;0080072037;fulfilled;Providencia;;SANTIAGO;;RM;
42791;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;14985;0;Sin descuento;14985;4995;Retiro en tienda;Retiro en tienda;1;Sandalia Hortensia Negro Premium - Negro / 36;9990;9990;39990;0011072036;fulfilled;La florida;La florida;SANTIAGO;;RM;RM
42791;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Jacinto Negro Premium - Negro / 39;9990;9990;39990;0080072039;fulfilled;La florida;;SANTIAGO;;RM;
42790;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;4995;0;Sin descuento;4995;4995;Retiro en tienda;Retiro en tienda;1;Sandalia Naroa Blanco Premium - Blanco / 38;9990;9990;39990;0100071038;fulfilled;Puente Alto;Puente Alto;SANTIAGO;;RM;RM
42789;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;0;Sin descuento;19980;0;Retiro en tienda;Retiro en tienda;1;Sandalia Hortensia Negro Premium - Negro / 36;9990;9990;39990;0011072036;fulfilled;Las Condes;Las Condes;SANTIAGO;SANTIAGO;RM;RM
42789;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Brisbane CafÃ© Premium - Negro / 37;9990;9990;49990;1003204037;fulfilled;Las Condes;;SANTIAGO;;RM;
42788;Mayor a 1;Pagado;Pagado;Sin despacho;Sin despacho;CLP;CLP;9990;3990; Con descueento;13980;9990;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Neila CafÃ© Premium - CafÃ© / 35;9990;9990;39990;2102074935;pending;SANTIAGO;SANTIAGO;SANTIAGO;;RM;RM
42788;Mayor a 1;Pagado;;Sin despacho;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Sandalia Jacinto Negro Premium - Negro / 35;9990;9990;39990;0080072035;pending;SANTIAGO;;SANTIAGO;;RM;
42787;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;9990;Retiro en tienda;Retiro en tienda;1;Sandalia Jacinto Negro Premium - Negro / 39;9990;9990;39990;0080072039;fulfilled;puente alto;puente alto;'8150000;'8150000;RM;RM
42787;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Naroa Blanco Premium - Blanco / 39;9990;9990;39990;0100071039;fulfilled;puente alto;;'8150000;;RM;
42786;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;0;Sin descuento;19980;19980;Retiro en tienda;Retiro en tienda;1;Sandalia Narumi Rosa Premium - Rosa / 40;9990;9990;32990;1017077440;fulfilled;Providencia;Providencia;'7500000;'7500000;RM;RM
42786;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Jacinto Negro Premium - Negro / 40;9990;9990;39990;0080072040;fulfilled;Providencia;;'7500000;;RM;
42786;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Noa Multicolor Premium - Multicolor / 39;9990;9990;44990;1022289039;pending;Providencia;;'7500000;;RM;
42786;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Naroa Blanco Premium - Blanco / 40;9990;9990;39990;0100071040;fulfilled;Providencia;;'7500000;;RM;
42785;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;9990;Retiro en tienda;Retiro en tienda;1;Sandalia Amelia Blanco Premium - Blanco / 35;9990;9990;39990;0200071035;fulfilled;Santiago;Santiago;'7500000;;RM;RM
42785;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Noa Multicolor Premium - Multicolor / 35;9990;9990;44990;1022289035;fulfilled;Santiago;;'7500000;;RM;
42783;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;4995;0;Sin descuento;4995;4995;Retiro en tienda;Retiro en tienda;1;Sandalia Noa Multicolor Premium - Multicolor / 36;9990;9990;44990;1022289036;fulfilled;Las Condes;Las Condes;'7500000;;RM;RM
42784;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Emma  Rosado Premium - Beige / 37;9990;9990;39990;3638077437;fulfilled;providencia;providencia;'7500000;'7500000;RM;RM
42782;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;9990;Retiro en tienda;Retiro en tienda;1;Sandalia Hortensia Blanco Premium - Blanco / 37;9990;9990;39990;0011071037;fulfilled;SANTIAGO;SANTIAGO;'130415598;'130415598;RM;RM
42782;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Jacinto Negro Premium - Negro / 36;9990;9990;39990;0080072036;fulfilled;SANTIAGO;;'130415598;;RM;
42780;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;9990;Retiro en tienda;Retiro en tienda;1;Sandalia Noa Multicolor Premium - Multicolor / 39;9990;9990;44990;1022289039;pending;San bernardo;San bernardo;SANTIAGO;SANTIAGO;RM;RM
42780;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Amelia Blanco Premium - Blanco / 40;9990;9990;39990;0200071040;fulfilled;San bernardo;;SANTIAGO;;RM;
42781;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;4995;0;Sin descuento;4995;4995;Retiro en tienda;Retiro en tienda;1;Sandalia Naroa Blanco Premium - Blanco / 36;9990;9990;39990;0100071036;fulfilled;Santiago;Santiago;'7570443;'7570443;RM;RM
42779;Mayor a 1;Pagado;Pagado;Sin despacho;Sin despacho;CLP;CLP;19980;12990; Con descueento;32970;0;Despacho Region;Despacho Region;1;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;9990;34990;1001201037;pending;ViÃ±a del Mar;ViÃ±a del Mar;'2520000;'2520000;VS;VS
42779;Mayor a 1;Pagado;;Sin despacho;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Angelica Negro Premium - Negro / 36;9990;9990;29990;0100072036;pending;ViÃ±a del Mar;;'2520000;;VS;
42778;Solo 1;Pagado;Pagado;Sin despacho;Sin despacho;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Shanghai Negro Premium - Negro / 38;9990;9990;29990;0300072038;pending;Santiago;Santiago;'7630000;'7630000;RM;RM
42777;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;4995;0;Sin descuento;4995;4995;Retiro en tienda;Retiro en tienda;1;Sandalia Neila CafÃ© Premium - CafÃ© / 39;9990;9990;39990;2102074939;fulfilled;Lo Barnechea;Lo Barnechea;SANTIAGO;SANTIAGO;RM;RM
42776;Mayor a 1;Incompleto;Incompleto;Sin despacho;Sin despacho;CLP;CLP;64935;0;Sin descuento;64935;24975;Retiro en tienda;Retiro en tienda;1;Sandalia Naroa Blanco Premium - Blanco / 38;9990;9990;39990;0100071038;pending;puente alto;puente alto;SANTIAGO;SANTIAGO;RM;RM
42776;Mayor a 1;Incompleto;;Sin despacho;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Hortensia Blanco Premium - Blanco / 38;9990;9990;39990;0011071038;pending;puente alto;;SANTIAGO;;RM;
42776;Mayor a 1;Incompleto;;Sin despacho;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Alaska Negro Premium - Negro / 39;9990;9990;39990;4706182039;pending;puente alto;;SANTIAGO;;RM;
42776;Mayor a 1;Incompleto;;Sin despacho;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Narumi Negro Premium - Negro / 38;9990;9990;32990;1017072038;pending;puente alto;;SANTIAGO;;RM;
42776;Mayor a 1;Incompleto;;Sin despacho;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;9990;39990;0080072038;pending;puente alto;;SANTIAGO;;RM;
42776;Mayor a 1;Incompleto;;Sin despacho;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Narumi Rosa Premium - Rosa / 38;9990;9990;32990;1017077438;pending;puente alto;;SANTIAGO;;RM;
42776;Mayor a 1;Incompleto;;Sin despacho;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Veracruz Piton Premium - Amarillo / 38;9990;9990;39990;0333072038;pending;puente alto;;SANTIAGO;;RM;
42776;Mayor a 1;Incompleto;;Sin despacho;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Alaska Burdeo Premium - Burdeo / 38;9990;9990;39990;4706078538;pending;puente alto;;SANTIAGO;;RM;
42776;Mayor a 1;Incompleto;;Sin despacho;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Bucarest Taupe Premium - Taupe / 38;9990;9990;39990;3332184238;pending;puente alto;;SANTIAGO;;RM;
42774;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;9990;Retiro en tienda;Retiro en tienda;1;Sandalia Jacinto Negro Premium - Negro / 39;9990;9990;39990;0080072039;fulfilled;puente alto;puente alto;SANTIAGO;SANTIAGO;RM;RM
42774;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Noa Multicolor Premium - Multicolor / 38;9990;9990;44990;1022289038;fulfilled;puente alto;;SANTIAGO;;RM;
42773;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;34965;0;Sin descuento;34965;14985;Retiro en tienda;Retiro en tienda;1;Sandalia Jacinto Negro Premium - Negro / 40;9990;9990;39990;0080072040;fulfilled;Providencia;Providencia;SANTIAGO;SANTIAGO;RM;RM
42773;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Narumi Negro Premium - Negro / 40;9990;9990;32990;1017072040;pending;Providencia;;SANTIAGO;;RM;
42773;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Alaska Burdeo Premium - Burdeo / 40;9990;9990;39990;4706078540;fulfilled;Providencia;;SANTIAGO;;RM;
42773;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Bootie Atlanta  Premium - Negro / 40;9990;9990;39990;3698072040;fulfilled;Providencia;;SANTIAGO;;RM;
42773;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Narumi Rosa Premium - Rosa / 40;9990;9990;32990;1017077440;fulfilled;Providencia;;SANTIAGO;;RM;
42772;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;4995;0;Sin descuento;4995;4995;Retiro en tienda;Retiro en tienda;1;Sandalia Amelia Blanco Premium - Blanco / 40;9990;9990;39990;0200071040;fulfilled;las condes;las condes;SANTIAGO;SANTIAGO;RM;RM
42771;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;34965;0;Sin descuento;34965;14985;Retiro en tienda;Retiro en tienda;1;Sandalia Jacinto Negro Premium - Negro / 39;9990;9990;39990;0080072039;fulfilled;Ã‘uÃ±oa;Ã‘uÃ±oa;SANTIAGO;SANTIAGO;RM;RM
42771;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Hortensia Blanco Premium - Blanco / 39;9990;9990;39990;0011071039;fulfilled;Ã‘uÃ±oa;;SANTIAGO;;RM;
42771;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Jacinta Rojo Premium - Rojo / 39;9990;9990;44990;1004077139;pending;Ã‘uÃ±oa;;SANTIAGO;;RM;
42771;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Denver Negro Premium - Negro / 38;9990;9990;39990;6703072038;fulfilled;Ã‘uÃ±oa;;SANTIAGO;;RM;
42771;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Nevada Snake Premium - Taupe / 38;9990;9990;39990;6275075838;fulfilled;Ã‘uÃ±oa;;SANTIAGO;;RM;
42770;Mayor a 1;Pagado;Pagado;Sin despacho;Sin despacho;CLP;CLP;24975;12990; Con descueento;37965;4995;Despacho Region;Despacho Region;1;Botin Toronto Negro Premium - Negro / 38;9990;9990;49990;0100072038;pending;Linares;Linares;SANTIAGO;;ML;ML
42770;Mayor a 1;Pagado;;Sin despacho;;CLP;;;;Sin descuento;;;Despacho Region;;1;Sandalia Narumi Rosa Premium - Rosa / 38;9990;9990;32990;1017077438;pending;Linares;;SANTIAGO;;ML;
42770;Mayor a 1;Pagado;;Sin despacho;;CLP;;;;Sin descuento;;;Despacho Region;;1;Botin Alaska Burdeo Premium - Burdeo / 38;9990;9990;39990;4706078538;pending;Linares;;SANTIAGO;;ML;
42769;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;4995;0;Sin descuento;4995;4995;Retiro en tienda;Retiro en tienda;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;9990;39990;0080072038;fulfilled;las condes;las condes;SANTIAGO;SANTIAGO;RM;RM
42768;Mayor a 1;Pagado;Pagado;Sin despacho;Sin despacho;CLP;CLP;9990;12990; Con descueento;22980;9990;Despacho Region;Despacho Region;1;Sandalia Hortensia Negro Premium - Negro / 35;9990;9990;39990;0011072035;pending;SAN PEDRO DE LA PAZ;SAN PEDRO DE LA PAZ;CONCEPCION;CONCEPCION;BI;BI
42768;Mayor a 1;Pagado;;Sin despacho;;CLP;;;;Sin descuento;;;Despacho Region;;1;Sandalia Hortensia Blanco Premium - Blanco / 35;9990;9990;39990;0011071035;pending;SAN PEDRO DE LA PAZ;;CONCEPCION;;BI;
42767;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;9990;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;9990;39990;0080072038;fulfilled;Macul;Macul;'193189229;'193189229;RM;RM
42767;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Sandalia Noa Multicolor Premium - Multicolor / 38;9990;9990;44990;1022289038;fulfilled;Macul;;'193189229;;RM;
42766;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;39960;0;Sin descuento;39960;39960;Retiro en tienda;Retiro en tienda;1;Sandalia Noa Multicolor Premium - Multicolor / 39;9990;9990;44990;1022289039;fulfilled;santiago;santiago;'193189229;;RM;RM
42766;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Noa Multicolor Premium - Multicolor / 36;9990;9990;44990;1022289036;fulfilled;santiago;;'193189229;;RM;
42766;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Naroa Blanco Premium - Blanco / 36;9990;9990;39990;0100071036;fulfilled;santiago;;'193189229;;RM;
42766;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Neila CafÃ© Premium - CafÃ© / 36;9990;9990;39990;2102074936;pending;santiago;;'193189229;;RM;
42766;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Neila CafÃ© Premium - CafÃ© / 39;9990;9990;39990;2102074939;fulfilled;santiago;;'193189229;;RM;
42766;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Hortensia Negro Premium - Negro / 36;9990;9990;39990;0011072036;fulfilled;santiago;;'193189229;;RM;
42766;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Hortensia Blanco Premium - Blanco / 36;9990;9990;39990;0011071036;fulfilled;santiago;;'193189229;;RM;
42766;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Hortensia Blanco Premium - Blanco / 39;9990;9990;39990;0011071039;fulfilled;santiago;;'193189229;;RM;
42765;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;9990;Retiro en tienda;Retiro en tienda;1;Sandalia Hortensia Blanco Premium - Blanco / 38;9990;9990;39990;0011071038;fulfilled;lo barnechea;lo barnechea;SANTIAGO;SANTIAGO;RM;RM
42765;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;9990;39990;0080072038;fulfilled;lo barnechea;;SANTIAGO;;RM;
42764;Mayor a 1;Pagado;Pagado;Sin despacho;Sin despacho;CLP;CLP;14985;3990; Con descueento;18975;14985;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Narumi Negro Premium - Negro / 38;9990;9990;32990;1017072038;pending;lo prado;lo prado;SANTIAGO;SANTIAGO;RM;RM
42764;Mayor a 1;Pagado;;Sin despacho;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Sandalia Amelia Blanco Premium - Blanco / 38;9990;9990;39990;0200071038;pending;lo prado;;SANTIAGO;;RM;
42764;Mayor a 1;Pagado;;Sin despacho;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Sandalia Narumi Negro Premium - Negro / 39;9990;9990;32990;1017072039;pending;lo prado;;SANTIAGO;;RM;
42763;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;9990;Retiro en tienda;Retiro en tienda;1;Sandalia Hortensia Blanco Premium - Blanco / 37;9990;9990;39990;0011071037;fulfilled;Santiago;Santiago;SANTIAGO;;RM;RM
42763;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Jacinto Negro Premium - Negro / 37;9990;9990;39990;0080072037;fulfilled;Santiago;;SANTIAGO;;RM;
42762;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;4995;0;Sin descuento;4995;4995;Retiro en tienda;Retiro en tienda;1;Sandalia Jacinto Negro Premium - Negro / 37;9990;9990;39990;0080072037;fulfilled;Las condes;Las condes;SANTIAGO;SANTIAGO;RM;RM
42775;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;4995;0;Sin descuento;4995;4995;Retiro en tienda;Retiro en tienda;1;Sandalia Naroa Blanco Premium - Blanco / 39;9990;9990;39990;0100071039;fulfilled;Puente alto;Puente alto;SANTIAGO;SANTIAGO;RM;RM
42761;Mayor a 1;Pagado;Pagado;Sin despacho;Sin despacho;CLP;CLP;19980;3990; Con descueento;23970;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Narumi Negro Premium - Negro / 39;9990;9990;32990;1017072039;pending;Santiago;Santiago;SANTIAGO;;RM;RM
42761;Mayor a 1;Pagado;;Sin despacho;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;9990;39990;0080072038;pending;Santiago;;SANTIAGO;;RM;
42760;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;9990;Retiro en tienda;Retiro en tienda;1;Sandalia Amelia Blanco Premium - Blanco / 38;9990;9990;39990;0200071038;fulfilled;Santiago;Santiago;SANTIAGO;;RM;RM
42760;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Hortensia Blanco Premium - Blanco / 38;9990;9990;39990;0011071038;fulfilled;Santiago;;SANTIAGO;;RM;
42759;Solo 1;Pagado;Pagado;Sin despacho;Sin despacho;CLP;CLP;4995;3990; Con descueento;8985;4995;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Naroa Blanco Premium - Blanco / 40;9990;9990;39990;0100071040;pending;Santiago;Santiago;'7630093;'7630093;RM;RM
42758;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;0;Sin descuento;19980;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Dana Negro Premium - Negro / 37;9990;9990;29990;4501072037;fulfilled;Providencia ;Providencia ;SANTIAGO;SANTIAGO;RM;RM
42758;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Angelica Negro Premium - Negro / 37;9990;9990;29990;0100072037;fulfilled;Providencia ;;SANTIAGO;;RM;
42757;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Botin Denver Negro Premium - Negro / 37;9990;9990;39990;6703072037;fulfilled;Vitacura;Vitacura;SANTIAGO;;RM;RM
42756;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;9990;34990;1001201037;fulfilled;providencia;providencia;PROVIDENCIA;PROVIDENCIA;RM;RM
42755;Solo 1;Pagado;Pagado;Sin despacho;Sin despacho;CLP;CLP;9990;8290; Con descueento;18280;0;Despacho Region;Despacho Region;1;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;9990;34990;1001201037;pending;rio bueno;rio bueno;RIOBUENO;RIOBUENO;LR;LR
42754;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Michigan Negro Premium - Negro / 37;9990;9990;39990;6134072037;fulfilled;San JoaquÃ­n;San JoaquÃ­n;SANTIAGO;SANTIAGO;RM;RM
42753;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Dana Negro Premium - Negro / 36;9990;9990;29990;4501072036;fulfilled;Santiago Centro;Santiago Centro;SANTIAGO;SANTIAGO;RM;RM
42752;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29970;0;Sin descuento;29970;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Dana Negro Premium - Negro / 38;9990;9990;29990;4501072038;fulfilled;Santiago;Santiago;LAPINTANA;LAPINTANA;RM;RM
42752;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;9990;44990;1838072037;fulfilled;Santiago;;LAPINTANA;;RM;
42752;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Angelica Negro Premium - Negro / 37;9990;9990;29990;0100072037;fulfilled;Santiago;;LAPINTANA;;RM;
42751;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29970;12990; Con descueento;42960;0;Despacho Region;Despacho Region;1;Zapatilla Chester Blanco Premium - Blanco / 39;9990;9990;49990;1000071039;fulfilled;chillan;chillan;'3780000;'3780000;NB;NB
42751;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Botin Florida Negro Premium - Negro / 39;9990;9990;39990;6983052039;fulfilled;chillan;;'3780000;;NB;
42751;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Frankfurt Negro Premium - Negro / 39;9990;9990;34990;1001202039;fulfilled;chillan;;'3780000;;NB;
42750;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29970;12990; Con descueento;42960;0;Despacho Region;Despacho Region;1;Zapatilla Frankfurt Negro Premium - Negro / 37;9990;9990;34990;1001202037;fulfilled;chillan;chillan;'3780000;'3780000;NB;NB
42750;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;2;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;19980;34990;1001201037;fulfilled;chillan;;'3780000;;NB;
42749;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;246750;0;Sin descuento;246750;22980;Retiro en tienda;Retiro en tienda;1;Botin Alaska Burdeo Premium - Burdeo / 40;9990;9990;39990;4706078540;fulfilled;PeÃ±alolÃ©n;PeÃ±alolÃ©n;'7941617;'7941617;RM;RM
